pinyin,label
mingchou,0
meiquan,1
mingzhi,1
licui,1
lujie,1
shuangpu,1
bole,1
junjian,1
chengxuan,0
feihong,0
peilan,1
wucai,0
minnuo,0
chini,1
xiuya,0
junzhe,0
xiuxuan,1
wendou,0
juanlin,1
hetong,0
pengpo,0
xutang,0
wafan,0
tongyuan,0
jiangyuan,0
keren,1
xuejie,0
cenlin,0
shangtong,0
yihua,0
maoze,1
suan,0
qilang,1
renchi,0
bamei,0
laizha,0
xunyao,0
chenshu,1
cengshang,0
siting,1
yaobing,1
dehai,0
ruiwei,0
dee,0
xianshi,0
xiangzhen,0
jingui,0
xinhu,1
juxing,0
nixin,0
xinpin,1
haiyong,0
shangen,1
jianxiu,0
yingjie,1
xiaoqi,1
futeng,0
zexu,0
huanchang,0
beiqing,1
shizuo,1
xurong,0
xuechun,1
jiahong,0
shuanghua,1
yaoqi,0
xiangjie,1
lianpei,0
meijin,0
changken,0
daoran,0
yaowen,0
ruifeng,1
huachen,0
hangke,0
luoge,0
jiazeng,0
chenkuan,0
lucheng,0
aiting,1
shuangjue,0
ma,1
jiafa,0
gangju,0
qinghui,1
yinniu,1
yinshan,1
minxiao,1
tunbang,0
buqi,1
wenjing,1
lungeng,0
xingxiang,1
zudong,0
jiaduan,0
shige,1
tonglian,0
zhuchun,0
cuishen,1
mengjiao,1
youzhi,1
xuhui,1
hongche,0
nuoxi,0
jiati,0
cangwu,0
yanhong,0
linweng,0
fangling,0
shaozhu,0
junmei,1
zegu,0
huatao,0
langbai,0
suyuan,0
fanpei,0
ruoli,0
zancong,0
zhuangxian,0
yanhe,1
fenquan,1
shengzhu,1
fanjin,0
gaojie,1
yezha,0
cenghong,0
suran,1
shunshen,0
yudan,1
congwu,1
taoliu,0
zhifu,0
cengrui,0
pitui,1
shangzhi,1
xingyi,1
chantai,0
beisi,0
qifeng,0
qiangjing,0
kuiwei,0
zhengzuo,0
qichao,0
manting,0
guanghang,0
zhaling,1
bingmao,0
anhui,0
shunbao,0
zhanku,0
mengcheng,1
tiaoli,1
nianying,1
beichen,1
lanwei,1
erchun,1
lisong,0
tanping,0
wenlun,0
haopu,0
jinhou,0
yihan,1
zixiao,0
linchen,1
youwen,0
xiangfei,1
juenian,1
wanruo,0
xiniang,0
zimou,0
yahang,0
cengqiao,0
shifeng,1
hangzong,0
jiang,0
ruorou,1
menggang,0
guihong,1
duogui,1
kaigu,0
yuchu,0
yuejiu,1
anjie,0
tingfang,0
shuyao,0
luanfan,0
shichen,0
jingguo,1
shaolu,1
chunchun,0
fanxing,0
ehua,0
yanjian,0
yinpeng,0
dingqian,1
laigu,0
zheping,1
yize,0
hanjian,0
jiading,0
zhanyuan,0
yanmin,0
danyue,1
tongshuai,0
conglv,1
ranbin,1
caimei,0
lanfan,0
yuehuan,1
xiangyun,1
haichen,0
pinhang,0
liangjin,1
shuran,1
leimi,1
qiaotuan,0
kenan,1
fanshi,0
chuanzhe,0
shiya,1
muwan,0
linshuai,0
xiangyang,1
zhipa,1
deben,0
wanfen,1
yibei,1
huanting,0
chourui,1
xuedan,0
diaozhang,1
lizhi,0
qianyao,0
longyun,1
zhanzhang,0
yueping,0
yunguo,0
lvyan,0
zhengzhe,0
chengjing,0
hanze,1
linlang,1
xiangfeng,1
wangjiang,0
enkui,0
oucan,1
linguang,0
kuijiao,1
qiuju,1
jiaze,1
xiaozhao,1
cong,0
jinwen,1
landian,1
muxuan,1
yunjue,1
yuanfei,1
lanhuan,1
shuanghu,0
feimie,0
chuangxin,0
gaoxiong,0
yingmen,1
ruidai,0
renlu,0
wangyuan,0
youju,1
baoze,0
xianhua,1
zhengrao,0
zhuohui,1
puyi,1
heli,0
fuxu,0
shu,1
zhibeng,0
qianchen,1
fengman,1
jingshui,0
erya,0
xiaocan,0
gonggao,0
shiqiong,1
shirong,0
erying,1
chouzhen,0
haibin,0
cuile,0
nirou,0
er,1
yongfa,1
zhanjia,1
danxie,1
suogan,0
yinhu,0
jinghua,1
lingyun,0
zuansuo,0
tuoqing,0
qipiao,1
tengwen,1
tingduo,1
shengdou,0
shunzhen,0
yandie,0
maxian,1
fendie,1
hongfen,1
mengle,0
chisong,0
lemin,1
xianbei,1
hongbiao,0
huangyun,0
yongchao,0
jijuan,0
chengdi,0
kunshan,1
peize,1
shange,0
ruoleng,0
langxi,0
luzhou,1
desi,0
zhibing,0
laodi,0
fulin,0
meishan,0
yusu,1
piao,1
hongzhe,0
yongguang,0
huaju,0
wengui,1
dunzhi,0
dengfu,0
yunsong,0
duohui,1
qintong,1
tongpei,0
yurun,1
weng,0
wenhong,0
yitiao,1
moule,0
xiuran,1
zuozhi,0
zhuomao,0
zhuoma,0
kuirong,1
zhuoru,1
maomao,0
xinna,1
changze,0
zengfen,0
hengjie,0
zhongmou,0
cenghan,0
fanang,0
chengzhi,0
shiyu,0
qinhui,0
shaozhou,0
fangqin,0
jiaqing,0
jiatuan,0
liuzhen,1
leling,1
xianbiao,0
yishun,1
guide,0
jiayan,1
zhangbai,0
niuzuo,0
yifa,0
renku,0
renqiao,0
kuaile,0
suibang,0
mulan,0
guangyi,1
ruocheng,0
haimeng,0
jiaye,1
ningdi,1
xijing,0
duoqing,1
yugao,0
baoma,0
jianyo,0
ruishuai,0
shuaining,0
chepen,0
qichen,1
wujiu,0
yusai,0
wenyu,1
shenchi,0
weizhan,0
xiting,1
juanpo,1
kejing,1
tunshuo,0
yongshi,1
weidian,0
ruming,1
mulei,0
kangyin,1
shunda,0
zhumin,1
zibo,1
lechen,0
baiyin,0
maipi,1
ranglu,1
tiqian,1
nuocui,1
hengcheng,0
nimian,1
hangjia,1
yingbei,0
xuzhu,0
bixia,0
qingmiao,0
hongbing,0
chuanqin,0
minhao,0
yanmu,1
yating,0
jinmian,0
dachu,0
yichuang,0
qiongyi,1
siya,0
kaipu,0
jiaowen,1
xingxian,0
yinde,0
shuailin,0
fan,0
mozi,1
haihui,0
mingrui,1
chunbing,0
xuanling,0
pinchu,0
luanhai,0
hengming,0
yuehan,0
zouwei,0
shangbiao,0
buhe,0
mingwai,0
zhixue,1
tingchi,1
cezhi,0
xiemei,1
xiushen,0
hengshou,0
guanshan,1
wenzu,0
guirong,1
duowu,1
puliang,1
leiwan,0
lantai,1
ruchan,0
xulei,0
heyu,0
congjie,0
ziman,1
chenkui,0
zi尛,0
jinsu,1
dongzan,0
pule,0
shilin,0
cebo,0
yingtong,0
tianrou,1
qiuren,0
mulu,1
guang,0
haiying,0
haoxie,0
enyu,0
biyue,1
bihuang,1
maiji,1
lian,0
taoyun,1
zhenjuan,0
yixu,0
lingfen,1
changwen,1
ya,1
qingdan,0
xiongxin,0
pengyao,0
fanrun,0
zhenghui,1
wenhun,0
yetong,1
yageng,0
huanming,0
yunjiang,0
caiqing,0
zhanya,1
yuenan,0
youfa,0
suoxia,0
laiwo,0
lingxu,0
guanran,0
zibei,1
zongming,1
changlu,0
zuoai,0
genhai,0
yupeng,0
yinchen,1
peirui,1
haining,0
tingke,1
xiaogeng,1
moxiao,1
heting,1
guangjian,1
xiapan,0
ronghe,0
shengke,1
dunhua,0
xiluo,0
bianru,0
ziliang,0
dingci,1
jiapeng,1
sihu,0
minwen,0
qianxuan,1
xiukai,0
enzhao,0
mengrui,1
congle,1
chuoya,1
junniang,0
gaoping,1
tijun,0
shuizhou,0
weiqiu,1
meijian,0
guobei,0
chunkun,0
lixiao,1
kunquan,0
qingze,0
chonglun,0
tingsong,0
zaibin,0
daxin,0
gangtong,1
jingding,1
shuning,1
zongmou,0
youwan,1
baixu,0
pinwen,1
jixu,0
wenhan,1
yancao,1
qubing,0
yabo,0
qilu,1
lanqi,0
yuanji,0
meiyuan,1
boping,0
shangzhen,1
dezhang,0
guoer,0
xuecun,0
miaohai,0
shuijiang,0
xiangcheng,1
baihe,0
haozhou,0
lianjiong,0
qinian,0
dirui,0
luanzong,0
ruzhang,1
xiangfan,0
longshi,0
hongmao,0
jiachuan,0
qiya,1
jiheng,0
yangduo,0
dongkai,0
eni,1
kuzhuang,0
qiaokou,1
chongyang,1
zhuman,1
lekang,0
yaozan,0
shanshi,1
shengfeng,0
pangyue,1
tuisui,1
dunyu,0
pengmei,0
wanqiao,1
kunna,1
zixiao,1
kaijun,0
qianqiong,1
suibao,1
qicheng,0
peiwei,1
bixia,1
yizao,0
guangcan,0
zhuoman,0
shunfeng,0
yishu,0
runxin,1
xijuan,1
mimei,1
diande,0
ertong,1
baohuang,0
binshuo,0
waiwai,1
genli,0
chenrui,0
xuepeng,0
wujie,1
liuli,1
haiqian,0
senrui,0
yangli,1
echan,0
bubei,1
meichun,1
dundun,0
chengxian,0
nixuan,0
haonuo,0
chundong,0
lexu,0
weixing,1
yequan,0
caimai,0
ningmo,1
wenxing,0
fanjie,1
yeqin,1
hexin,0
dianwen,0
mengping,1
yanke,0
ailing,0
qieying,1
jinwu,1
langjing,0
lianhuan,1
yimao,0
guangjun,1
wangli,1
wanmin,1
peiye,0
yihong,1
qingshu,1
weiwen,1
peilun,0
jiayi,1
xueya,0
qiuli,0
qinghun,0
pinghe,1
guojiang,0
kangyan,0
eyue,1
shoumin,0
guoluo,0
oulian,0
huimin,1
minguan,0
shunxiang,0
kaixun,0
hongdong,0
guozheng,0
qinleng,1
pudui,1
chaoyao,0
junru,0
xinkuang,0
sule,0
linzhi,1
chuangang,0
pancen,1
jiutou,0
quandui,0
mandan,1
yitai,0
jiying,0
fuzhou,0
yingbin,1
gaoji,0
zhoujiao,0
yinjia,0
zuer,1
pingjin,1
shengbai,0
luoshu,0
yachen,1
dangpu,1
xueduan,1
guiqiong,1
yeshuan,0
yishao,1
zuoqian,0
bicen,1
luoyong,0
yisen,1
tianning,1
michen,0
aijian,0
yaochi,1
enxue,1
nanbo,0
lechun,0
kuixue,0
xueli,1
jiaopu,1
manjue,1
tianpu,1
langlu,0
aotian,0
xixi,0
zhiyin,1
zhemao,0
hangan,0
yunchan,0
yuemian,1
zhanfang,1
yeren,0
chenwan,0
xidie,0
yaxun,1
aowan,1
laigen,0
weizhi,1
shengshuang,0
daquan,1
yeping,0
tongji,0
caiyi,0
fangbing,0
ruoyu,1
lankou,1
yucai,0
quzhi,1
yaoshuo,0
binggan,0
ruolei,0
zhengteng,0
fanmi,1
fuye,0
shenlian,1
yineng,0
sizeng,0
ganzhou,0
qicong,0
manwu,0
xuantong,1
nvlan,0
yaji,0
henglun,0
chu,1
zhuoshan,0
lufei,0
huajiao,1
yijia,0
junwen,0
daowen,0
yishang,0
mingzuan,0
shanci,1
guopeng,0
yinfeng,1
songzhan,0
zhangjie,0
jiamie,0
shani,1
zhanghui,1
wenlai,0
zhenghun,0
yingpei,1
chunlian,1
xizhen,1
hang,0
yongxing,0
lianwei,1
zhaotai,0
shaque,1
ranhan,0
jinrong,1
lixu,1
yanzhao,1
qieyou,0
jinou,0
shouyuan,0
zhier,1
jingxuan,0
guanlan,1
qinghan,0
xinghua,1
guoshun,0
tengxun,0
pangdun,0
huifeng,0
jieyan,0
shuyao,1
zhenting,1
liewei,0
zhengchu,0
jiangtian,1
lanjin,1
luanyong,0
anxue,1
ruoyuan,0
jiamo,1
cunyu,1
benbai,0
qianmeng,0
mianwen,1
milu,1
zhouan,0
niushuo,1
jiutao,0
ruorao,1
tihuan,0
yingkao,1
denong,0
zhongming,0
luoheng,0
siqing,0
shuangwen,1
zha,1
yudang,0
zhuozhuang,0
kengzai,0
qixian,1
minheng,1
jinke,0
zhaoqin,1
zhuokang,0
tengan,0
huangjun,0
haijin,1
haifei,1
baqian,1
oudan,1
congao,0
huangping,0
runchi,0
taoqing,0
yefei,1
minlin,0
qinchun,1
zhener,0
laixiang,0
aozhi,0
shengmao,0
quantang,0
tiewan,0
zhizhuo,0
shiyou,0
liaowei,1
antong,0
huxiao,0
daili,0
congrui,1
yaotong,0
dongzhu,0
taishen,0
tongman,0
tianxiang,1
haohuan,1
jiujin,0
xiasi,1
canliang,0
fengxiang,1
beiyun,0
zhefan,0
tongruo,1
shuli,1
renxiao,0
xingnuo,0
kezhuang,0
leifan,1
yilian,0
shengqiu,0
luang,0
xuezhu,0
yufei,1
jinglve,0
qingzi,0
pingmeng,1
luanchuan,0
jiujiang,0
xuanrou,1
yuetao,1
bingxun,1
houwei,0
nijiao,1
yuanwei,1
hanxuan,0
chong,0
shizong,0
jinheng,1
ruyin,0
fajiao,1
guanghuang,0
tongran,0
hongliang,1
guangbao,0
leilu,0
weibin,0
minbei,0
xuanhai,0
xizhong,0
pingle,1
juxiang,1
fengji,1
chuhui,1
shujing,1
pengqian,0
yangzi,1
lvwei,0
jingran,0
qiuyang,1
chuankai,0
sanxing,0
huinan,1
zewei,1
zhuoxin,0
bianli,0
ningsu,0
kehe,0
guang,1
peixuan,0
fenfei,0
youlun,0
tongzhui,1
shunfu,1
wanjing,1
bianwei,1
xuanzhong,0
chengwang,0
tianqu,1
haoxun,0
canyang,0
shaohe,0
yongdi,1
weiqin,0
luoxue,0
zhuoying,1
zhongqin,0
fengyi,0
guanshu,0
wozhen,1
shuokai,0
chuanxing,0
xinyong,1
daixiong,0
aihui,1
hongfang,0
gongchen,0
nvjue,0
chenming,0
chenghua,1
bayi,1
nihuang,1
shouxuan,0
xiaojiang,0
yunwei,0
ziyun,1
limo,1
haohua,0
pusui,1
zangqiong,0
zhancong,0
guangqing,1
haiquan,1
houye,0
jiuling,1
hengyao,1
hansi,1
guangzhong,0
zhuandi,1
dongxi,1
chantu,1
xuanzuo,0
qiancai,0
weimian,0
mingling,1
liangguo,0
naixi,1
laoer,0
ruibu,0
huarong,0
beiyong,0
dixiao,1
qimo,0
tingshi,1
chunrui,1
xilai,1
yingdian,1
qiangxiao,0
zhanya,0
taihao,0
shaotai,0
yitao,1
nv,0
qinye,1
aituo,1
jiehan,1
leixuan,0
yaohua,1
yunzhong,0
yiding,0
puhe,0
zai,0
xingtong,0
songmin,1
minsi,1
chengxu,1
shaoshe,0
peixu,0
kejie,1
guijia,0
minhua,1
xiangmiao,1
guojin,0
jiasui,0
tingman,1
xingxiang,0
yuqin,0
longzhong,0
xiulian,0
sumei,0
jiadeng,0
censong,0
mengshuo,0
zanyi,1
fengpa,1
qiaweng,0
chenjue,1
kuncheng,0
nuoyue,1
yangkun,1
gangsong,0
feichen,1
muchan,1
yadi,1
shanze,0
jiuru,0
shanzhong,0
jiou,0
kangye,0
haiding,1
ducheng,0
shuanyan,0
xiafeng,1
tianci,1
qiaoxi,1
liuer,0
jianhu,0
nvming,1
zifa,1
cengjun,0
zhuobang,0
hongya,1
lehang,0
fufen,0
hongxu,0
zemiao,0
langwei,0
qinzi,1
liuer,1
jiabai,0
qinzhe,0
lindi,1
lanyi,1
gongluan,0
zeshun,0
suhui,0
xiangui,0
qiupai,1
nuoxin,1
huangjing,1
shanman,1
zhiman,1
qingjiang,0
kefan,1
pingzu,1
benhua,0
gongye,0
kefei,1
zishui,0
pining,1
taishu,0
mengrong,1
wupeng,0
binyong,0
woshan,1
guohang,0
mingxu,1
zengxi,0
heng,0
yulei,1
shaonan,0
qingchuan,0
manniao,1
yanquan,0
canlan,1
tengshou,0
biantai,0
kailing,0
aqiao,1
kuixia,1
yourun,0
tongqiu,1
boliang,0
gengyin,0
huanlian,1
chashu,1
licun,0
guangke,0
guohai,0
zuofu,0
zihang,1
gongxiao,0
laizhao,0
wangyang,1
yinxiong,0
shuonan,0
dongxiao,0
hanmin,0
shuao,0
enhua,0
yegui,0
fanbei,0
xinzi,1
yuanqiong,1
weitao,0
youai,1
shiyi,1
kankan,0
gangling,1
yuxi,1
houyong,0
jihuan,0
wenfang,1
aiwu,0
suifu,0
rongyuan,0
shuiyu,0
ruichi,0
atao,0
xiangyuan,0
renxin,0
manniu,0
beimei,1
chele,0
renxi,0
ruo,0
xianbi,1
taiying,1
lianren,0
gang,1
jiyin,0
dewu,0
shuyun,0
gaozhang,0
sifen,0
tougao,0
guoxing,1
huasun,0
yezhen,0
huanliang,0
ai,1
luochui,0
wenman,1
guangbin,0
moni,1
nanzhu,1
zhengmao,0
huanwan,1
zhenshou,0
renzhao,0
jiachi,1
leixiao,0
duolv,1
kehui,0
lingfang,0
gongzhuo,0
zhenchang,0
minfu,0
luocheng,1
sucai,1
renzheng,0
feiya,1
wuruo,1
boran,1
luchuo,1
yujun,1
henuo,1
gan,0
haozheng,0
chenxi,1
tengxu,0
tianzhao,0
qihai,1
ruiting,0
dahuang,0
weihai,0
chuanwen,1
hongke,0
lisui,0
cenghui,0
chuanhe,0
wanlian,0
xuejuan,0
huipeng,1
mamei,1
nizhe,1
yongzou,0
hougong,0
yinggai,1
dinggui,1
qiuyong,0
zhengyang,1
kaiqi,0
jindong,0
jiaojiao,0
kaixiong,0
huaixin,0
zhenben,0
bangdong,0
duoxu,0
shude,1
yuanyong,1
yaoke,1
ligui,1
xueyin,0
meimiao,1
yihai,1
chuanan,0
chuiai,0
changhuai,0
chukuang,0
lingcong,1
naiyi,0
liangshan,1
meihao,0
huixu,0
ruitao,0
fanjun,0
mujia,1
heshuo,0
tangning,1
fanmeng,0
dongzhen,1
zhouzu,0
binyi,1
jiuren,1
changqun,0
linglv,1
yuntong,1
rongmei,0
shangyun,1
anting,1
hanjun,0
tongrun,0
youbei,1
fengxian,1
huanping,0
bohe,0
juhan,1
maoping,1
fangdie,0
nuoyang,1
fangai,1
lini,0
zhaozhao,0
pinyi,0
shejing,0
chouyu,0
shining,1
chenliang,0
jiaopiao,1
shenran,0
xiongzhen,0
chaolian,0
qingxia,0
juanjing,1
zuxun,0
shen,1
fayu,0
ruixiong,1
ruichao,0
sun,1
zhaoding,0
hanxue,0
huoyan,1
junfan,0
xinou,1
fengti,0
yintuan,0
gangjiao,1
kangba,0
xiyao,0
haixiu,0
caodou,0
jindang,0
rongfu,1
xuanxian,1
yindan,1
yanping,1
chunchang,0
shichou,1
rencong,0
zhuolong,1
dingjun,1
kewu,1
hongdao,0
duolong,0
enge,0
leixing,1
xiaoan,1
yanfang,1
wenle,0
yi,0
kaiyun,0
nanyi,0
qiongcheng,0
chuancan,0
nanpan,0
canyin,1
yuanpa,1
fuzuo,0
yinqun,0
danyan,1
xinying,0
sentai,0
chenren,0
dianjin,0
fangsai,0
kuicen,0
lanban,0
zhanxia,0
zhongdi,0
bonu,0
junjuan,1
gangniu,1
qinqiang,1
bingshuang,0
jinnuan,1
rongshi,1
haijiao,1
binni,0
pengxia,1
buhui,0
youqiao,1
jilian,1
wenyuan,0
yingqu,0
zhuoyou,0
wengong,0
haiyang,0
rangrui,1
qingliang,0
shengyue,0
aijiu,0
hewu,1
yaying,0
zexian,1
siwei,1
weiming,0
haokui,0
aotong,0
yaohun,0
liwen,1
chuliao,1
luofang,0
pingju,1
haoyi,1
liuhui,1
helu,0
cengteng,0
keshan,1
guangtang,0
manxiu,1
quanxia,1
danxuan,1
xiuji,1
qinghe,1
tantai,0
kulei,0
feiya,0
guanfei,0
nvting,1
junyao,1
shengshan,1
zhongang,0
xianping,0
jingwei,0
lvjuan,1
yuelai,1
dongjuan,1
zhanlang,0
chongwei,1
fengzhan,0
shuizhu,0
yueguan,0
mingdong,0
xinqiu,1
guangtong,0
liugen,0
zhi,0
yuchuan,1
xixia,0
yonggao,0
guanqiao,0
yuanzu,0
chunyu,1
jueping,1
yangjuan,1
xiaojue,0
ouyan,0
fanna,1
wanheng,0
juli,0
zanji,0
nenyue,1
lingchun,1
liangmei,1
yuanjie,0
shanglin,1
zhangxuan,0
qugu,0
qiafen,1
songyuan,0
yefang,0
taochang,1
lisao,1
fumin,0
tongbin,0
yangyue,0
musuo,0
hanbian,0
rongduo,0
fulu,1
zhoujie,0
yuanda,0
xixue,0
duanqi,0
baosha,1
qianglin,1
huidong,1
youju,0
baoxin,1
chukao,0
shoubo,0
panwen,0
shaoping,1
qiuer,0
junrang,0
xilai,0
xiaxu,0
jiasheng,1
wanlei,1
haoping,0
honglan,1
ketao,0
gongxuan,1
deshu,1
xuanting,1
shejin,0
qianyou,1
dingchen,1
xule,1
shengen,1
xuanji,1
guimei,0
liqiu,0
zhaoxie,1
rangxi,0
gongxiu,0
haobao,0
shuibo,0
chengwu,0
dengsi,0
junkun,0
kaining,0
baozheng,0
hanshou,0
yuanyao,0
yangwu,1
yuzi,1
yungao,0
chongquan,0
hanbin,0
taotao,0
xuanhou,0
minghun,0
lanheng,1
qinkuai,1
ningtao,0
huiteng,1
zigan,0
yashuai,0
chiyu,1
xuangang,0
shiru,0
guomeng,0
aoke,0
tingqi,0
shuitao,0
chiheng,1
baitan,0
jiongyi,0
shuangnian,0
bolin,1
jiawu,0
shunlai,0
wancong,1
guanchi,0
heyi,0
qiangting,1
gaoren,0
weimian,1
yonghuai,0
shuitian,0
xuchun,1
jiqia,0
puheng,1
mingzhang,0
suo,0
cuishan,1
futu,1
sheli,1
nanhan,0
kaicheng,0
linggai,0
hangu,0
chajun,0
luojuan,1
caifang,0
yingtong,1
cenmai,1
yudui,0
pingyue,0
miandiao,0
chuxian,0
enfu,0
yurun,0
junchen,0
wuhui,0
pikai,0
yangting,1
meiou,1
ecen,1
wenzhen,0
bochun,0
fanzhuan,0
xuran,0
qibai,0
zaigen,0
shengtang,0
biruo,0
xiaojia,1
pengshen,0
guyang,0
qipan,0
feiwang,1
cenxuan,1
jinchan,0
guo,0
kaixi,1
fangchen,1
aohang,0
wai,0
zheqiang,0
shangrang,1
sigang,1
chanqi,1
cuiqing,1
tongru,0
bowei,1
chaying,1
diaoyi,0
beiwu,1
luoxi,1
tiejiong,0
danhua,0
kanglin,0
yongqian,1
jinru,1
xibiao,0
zunliao,0
jiatian,0
dexiong,0
chamiao,1
shengyi,1
xinlin,0
qiheng,0
youxiang,0
aozheng,0
yingchui,1
dingxiang,0
rangzi,1
ruoyuan,1
dingmo,1
gengbin,0
congqiong,1
mufan,1
linghun,0
ganqi,0
zhanfu,0
qiuchan,0
xuheng,0
lidian,0
qianche,1
huanxi,0
jianzhen,0
mengcong,0
mengyun,1
hongniang,1
xiyan,0
ruoru,0
yongdong,1
xiehao,0
haiang,0
huailu,0
jiadong,1
maiwen,0
kuokang,0
shuqiu,0
jiuxing,0
qinlei,0
mengshi,1
meiniu,1
xubao,0
tanyu,0
bingji,0
fanjia,1
liangzhi,1
sharang,1
ranhang,1
qianchi,1
qiulin,0
xinni,1
peixuan,1
hegang,0
shiying,1
xilun,1
dushui,0
jiaoxun,1
zuming,0
luoluo,0
fujia,1
hanqi,0
diaoyi,1
dingji,0
sailan,0
minlian,0
changbo,0
xiatui,1
hongxia,1
wancheng,0
qingheng,1
quduo,0
ang,0
yongping,0
jiezhi,0
yexu,0
shuhe,0
juanbin,0
lanqian,1
biaoqi,0
moye,1
guoqin,1
muhe,1
yanda,1
huifang,1
xinding,1
huannuo,1
renla,0
lugao,1
lianting,1
xingzhen,1
xuhai,0
xiangsi,0
yindan,0
liujun,0
aiheng,0
zhilao,0
demiao,0
wanhou,0
linsi,1
shashuang,1
zijing,1
linyue,1
wenchen,1
shengkai,1
tenglei,0
lijia,1
guangsi,1
guanglei,0
caijia,0
menting,0
poji,1
kairen,0
zishuang,0
zijun,0
tengle,0
tianru,0
yongcui,1
cuinv,0
yongsu,0
pinyuan,0
liangjia,0
songyin,1
pingjuan,1
guanqing,0
fenyu,1
qianjun,0
kuoqian,0
wangyi,1
juhu,1
faqiang,0
cuiqiang,0
weimeng,0
hengrong,0
nenli,1
shaming,1
baifan,1
zhongjia,1
anfa,0
qinlin,1
quanshun,0
yingshan,1
rongjiao,1
batong,1
ruiye,1
huiding,0
yougu,1
dezheng,0
baizhong,0
wangpiao,0
zhengzheng,1
xiaochou,0
mancang,0
yiqiang,1
qisheng,0
taofu,0
yingniang,0
yangjing,0
tengbo,0
huichun,1
xiqi,0
congliang,0
danxia,1
dingding,0
geji,0
xiongyan,0
xueben,0
renrui,0
shunhai,0
cheli,0
jianping,0
chengmo,0
beikuang,0
qunhua,1
shangdian,0
jihai,0
shian,0
ruichong,0
hongcong,0
songgang,0
dingqin,1
haichuan,0
zuoran,1
jianzong,0
mengxian,1
yuanzhi,0
cenling,0
zaoxia,1
xiaowei,0
wengao,0
shoushen,0
zhaoxin,0
zhangling,0
lingmiao,0
juexin,1
wang,1
yaoqing,0
leshang,1
hasen,0
shunzi,0
danmei,0
zerong,0
ninan,0
yechou,0
qiaoru,0
kebi,1
yunwan,0
xinyao,1
aoshuo,0
yadi,0
guanxu,0
minling,0
peiying,0
xinyue,0
niqiao,1
xiajue,1
shanhong,1
xiaoqie,0
gaoao,0
enhou,0
xiaxia,1
fengma,0
kunjin,1
yingdie,1
jianeng,1
jinkai,0
jinghuai,0
qili,1
yuezhang,1
shengtong,0
hanrong,1
fangluo,1
xiaya,0
liuqiong,1
linge,0
zhuihao,0
jiuhong,1
huajiang,0
yunke,1
xiangan,0
zhucai,0
luli,1
fandan,0
kuangxuan,1
bofeng,0
yanshi,1
yongxia,1
tingxu,0
qilong,1
lu,1
shifen,1
nvqi,1
danxin,1
wangyue,1
mingran,0
quanqiang,1
yingke,0
luhui,0
ninggao,1
shugui,1
weilei,1
aokai,0
piyao,1
bangyou,0
shuoer,1
yazhong,0
miaobo,0
qiuting,1
yongchen,0
zeyang,0
laizhi,0
lianqu,0
likuang,1
yanchi,1
jianqi,0
linkun,1
nipin,0
haici,1
nuotian,1
shiyun,0
aijin,0
jiandun,0
mosong,0
zhelin,0
yuting,0
weishuo,1
yueyao,1
zhahao,0
bangqin,0
siding,0
xuanhong,0
bingxun,0
chuanxi,0
xiayuan,1
sangcheng,0
xialing,1
haikui,0
qingya,0
liangdong,0
jiehuan,1
chencheng,1
daoli,0
senya,1
tangling,0
zhiding,0
yinya,1
tengying,1
qiaoxue,1
gongwo,0
bao澝,0
miaoduo,0
haonei,0
ruicong,0
lanshun,0
hengxiang,0
zihen,0
yangru,0
congzhi,0
jisui,0
qiechang,0
linghuan,1
xiuyue,1
guozhi,1
liwang,0
shuanzhu,0
shuangjun,0
manju,0
shuangle,0
ruqin,1
hongqin,0
suxia,0
bangjiu,0
malan,1
chuanzhang,0
zhujiao,0
zhizhong,0
hane,0
zebo,0
sang,0
bingxue,1
banghai,0
yisong,0
pantian,0
kailuo,1
quenu,0
yicheng,0
guogang,0
wanlin,0
kangli,1
zhili,1
xueer,0
yougai,0
penghong,1
rongrui,1
buyan,1
juehui,0
gufeng,0
junduo,0
longnuo,1
zehuan,0
yuzhou,0
dini,0
qiongmo,1
shunran,0
boshuai,0
yuda,1
liangtou,0
pandong,0
genghao,1
yanghua,1
fantu,0
hongzhong,0
gehua,0
qiguo,0
chunping,0
tanrou,0
pingshan,0
linni,0
zedi,0
gangmou,1
tengyou,1
nuojia,1
shengkuo,0
luoou,1
zihui,0
lingda,1
queyuan,1
shouzhi,1
shefei,1
gangwen,0
hemei,1
zhoulian,1
jingji,0
haoen,0
zhihuan,0
zhuyue,0
shuigan,1
maofu,0
dongchang,0
yanruo,0
yanluo,0
muye,1
jiqiang,0
delei,0
yiben,1
qiaoling,0
xunpin,0
dongjun,0
zhaozhou,0
tianrang,1
yuyao,1
zhiqi,1
yingmiao,1
yanjin,1
chengfen,0
cuijue,1
pengshao,0
lingfeng,1
zhangshen,0
gengming,0
beinuo,1
zihuai,1
anpei,0
shimi,1
zhengzai,0
zhuoxiang,1
quyuan,0
chuolun,0
xiangcen,1
jichong,0
xianlv,0
guanfeng,0
baiyang,0
minjin,0
shangjiao,0
junkan,0
chunda,0
lanli,0
chenkai,0
huijing,0
mingbang,0
zanhua,1
baoxi,1
qingming,1
zaiyi,0
huanlin,0
nanlei,1
hexia,1
jiejie,1
zikuang,1
jiongjie,0
hongren,0
yanhuo,0
xinshe,0
shenghan,0
zhurong,0
juanhuang,0
suyang,0
shaoyin,0
